ID,Topic,Sentiment,Text,Timestamp,IngestedAt,TextLength
6149,FIFA,Negative,now I’ve stolen fifa points and they have not been added towards my account but the money has been pumped out my account,2025-10-13 21:15:50,2025-10-13 21:16:00,120
6150,FIFA,Positive,Thank you @FIFAcom,2025-10-13 21:15:50,2025-10-13 21:16:00,18
6150,FIFA,Positive,Thanks @ FIFAcom,2025-10-13 21:15:50,2025-10-13 21:16:00,16
6150,FIFA,Positive,Thank you @ FID.com,2025-10-13 21:15:50,2025-10-13 21:16:00,19
6150,FIFA,Positive,Thank you @FIFAcom,2025-10-13 21:15:50,2025-10-13 21:16:00,18
6150,FIFA,Positive,Thank damn you @FIFAcom,2025-10-13 21:15:50,2025-10-13 21:16:00,23
6150,FIFA,Positive,Thank for @FIFAcom,2025-10-13 21:15:50,2025-10-13 21:16:00,18
6151,FIFA,Negative,@EASPORTSFIFA Fifa 21 looks copied and pasted yet worse than the previous titles somehow,2025-10-13 21:15:50,2025-10-13 21:16:00,88
6151,FIFA,Negative,@ EASPORTSFIFA Fifa 21 looks even worse than the previous titles somehow,2025-10-13 21:15:50,2025-10-13 21:16:00,72
6151,FIFA,Negative,@ EASPORTSFIFA 21 looks copied and pasted even worse than previous titles somehow,2025-10-13 21:15:50,2025-10-13 21:16:00,81
6151,FIFA,Negative,@EASPORTSFIFA Fifa 21 looks copied and feels yet worse than the previous titles somehow,2025-10-13 21:15:50,2025-10-13 21:16:00,87
6151,FIFA,Negative,@EASPORTSFIFA Fifa Fighter 21 looks copied and pasted down yet worse than the previous titles yet somehow,2025-10-13 21:15:50,2025-10-13 21:16:00,105
6151,FIFA,Negative,@EASPORTSFIFA Fifa 21 looks copied and pasted yet worse only the best titles somehow,2025-10-13 21:15:50,2025-10-13 21:16:00,84
6152,FIFA,Irrelevant,"Just had a dream that I packed an icon in Fifa. Wasn’t even a good one, it was Zola. This lockdown needs to END",2025-10-13 21:15:50,2025-10-13 21:16:00,111
6152,FIFA,Irrelevant,"I just had a dream that I was going to put an icon in Fifa. It wasn't even good, it was Zola. This ban has to end.",2025-10-13 21:15:50,2025-10-13 21:16:00,114
6152,FIFA,Irrelevant,"Just had a dream that I packed an icon in Fifa. Wasn't even a good one, it was Zola. This lockdown needs to END",2025-10-13 21:15:50,2025-10-13 21:16:00,111
6152,FIFA,Irrelevant,"Just had the dream that I was an icon in Fifa. Wasn’t even a good one, it was Zola. This lockdown needs an END",2025-10-13 21:15:50,2025-10-13 21:16:00,110
6152,FIFA,Irrelevant,"Just about had a dream that I packed an icon in Fifa. Wasn ’ t there even a good one, it was Zola.... This lockdown system needs everything to end END",2025-10-13 21:15:50,2025-10-13 21:16:00,150
6152,FIFA,Irrelevant,"even had a dream that I packed an icon in Fifa. But even a good enough, only was Zola. This lockdown needs to END",2025-10-13 21:15:50,2025-10-13 21:16:00,113
6153,FIFA,Negative,@EASPORTSFIFA Hi - trying to buy FIFA 21 Ultimate Edition from the PS store. It keeps declining my transaction for the game but they are happy to charge me for other services. I wonder if this is the service you guys provide? @AskPS_UK HELP is required!!,2025-10-13 21:15:50,2025-10-13 21:16:00,254
6153,FIFA,Negative,"@ EASPORTSFIFA Hi - I am trying to buy FIFA 21 Ultimate Edition from the PS store. It continues to refuse my transaction for the game, but they are happy to charge me for other services. I wonder if this is the service you guys provide? @ AskPS _ UK HELP is required!!",2025-10-13 21:15:50,2025-10-13 21:16:00,268
