ID,Topic,Sentiment,Text,Timestamp,IngestedAt,TextLength
5199,GrandTheftAuto(GTA),Positive,That!!!! ALLLLLL THIS!!!!,2025-10-13 21:16:30,2025-10-13 21:16:40,25
5199,GrandTheftAuto(GTA),Positive,This!!!!! ALLL OF THIS!!!!,2025-10-13 21:16:30,2025-10-13 21:16:40,26
5199,GrandTheftAuto(GTA),Positive,This!!!!! ALLLLL OF U,2025-10-13 21:16:30,2025-10-13 21:16:40,21
5199,GrandTheftAuto(GTA),Positive,This!!!!! AND ALLLLL TO OF IN THIS!!!!,2025-10-13 21:16:30,2025-10-13 21:16:40,38
5199,GrandTheftAuto(GTA),Positive,This!!!!! ALLLLL OF F,2025-10-13 21:16:30,2025-10-13 21:16:40,21
5200,GrandTheftAuto(GTA),Negative,"If GTA 6 is anywhere near the quality and scale of RDR2, then don’t expect it for a while yet.",2025-10-13 21:16:30,2025-10-13 21:16:40,94
5200,GrandTheftAuto(GTA),Negative,"If GTA 6 is even close to the quality and scope of RDR2, then you should not expect it for a while yet.",2025-10-13 21:16:30,2025-10-13 21:16:40,103
5200,GrandTheftAuto(GTA),Negative,"If GTA 6 is anywhere near the quality and scale of RDR2, don't wait for it for a while longer.",2025-10-13 21:16:30,2025-10-13 21:16:40,94
5200,GrandTheftAuto(GTA),Negative,"If GTA V is anywhere near the quality and scale of RDR2, then just expect it for a while yet.",2025-10-13 21:16:30,2025-10-13 21:16:40,93
5200,GrandTheftAuto(GTA),Negative,"If GTA 6 is anywhere near the ideal quality and scale of RDR2, we then don ’ aren t expect it for a short while longer yet.",2025-10-13 21:16:30,2025-10-13 21:16:40,123
5200,GrandTheftAuto(GTA),Negative,"If GTA 6 was anywhere near the ambition and scale of iOS, then don’t expect it for anything while yet.",2025-10-13 21:16:30,2025-10-13 21:16:40,102
7601,MaddenNFL,Negative,Bro fuck madden 21 why does the game modes never work @EAMaddenNFL @EA can Raidernation329 on Xbox 1 get my refund please y’all been around for this long and still dealing with the same bs bugs get it together $60 every year is ridiculous if I can’t load in,2025-10-13 21:16:30,2025-10-13 21:16:40,257
7601,MaddenNFL,Negative,Bro fuck madden 21 Why do the game modes never work @ EAMaddenNFL @ EA can Raidernation329 on Xbox 1 get my refund please y'all this has been around so long and still with the same bs bugs get it together $60 every year is ridiculous when i can't load in,2025-10-13 21:16:30,2025-10-13 21:16:40,254
7601,MaddenNFL,Negative,Bro fuck madden 21 why does the game modes never work @ EAMaddenNFL @ EA can Raidernation329 on Xbox 1 get my refund please y'all been around for this long and still dealing with the same bs bugs get it together $60 every year is incredible if I can't load in,2025-10-13 21:16:30,2025-10-13 21:16:40,259
7601,MaddenNFL,Negative,Bro fuck madden 21 why does english game modes never work @EAMaddenNFL @EA # Raidernation329 any Xbox 1 get double refund please y’all been around for this long and still dealing with the same bs bugs put it together $60 every year is ridiculous if I can’t cash in,2025-10-13 21:16:30,2025-10-13 21:16:40,264
7601,MaddenNFL,Negative,Bro fuck madden 21 guys why now does the game modes that never work @EAMaddenNFL @EA can Raidernation329 on Xbox 1 get us my refund please y ’ all here been around for this great long and still dealing with the same bs run bugs I get by it together $ 60 every year is ridiculous if really I can ’ t load in,2025-10-13 21:16:30,2025-10-13 21:16:40,306
7601,MaddenNFL,Negative,as fuck madden 21 times does the game modes never work @EAMaddenNFL @EA can Raidernation329 the Xbox One give my refund please y’all been playing for this long and nobody dealing with the download bs bugs get it together $60 your year is ridiculous if I can’t load in,2025-10-13 21:16:30,2025-10-13 21:16:40,267
7602,MaddenNFL,Negative,"@EAMaddenNFL @EASPORTS_MUT @Muthead Why is there still no jadeveon Clowney in Ultimate team. No power up, no base card, not even a promo card. Clowney got updated to the titans upon signing but has yet to receive a card in game.",2025-10-13 21:16:30,2025-10-13 21:16:40,230
7602,MaddenNFL,Negative,"@ EAMaddenNFL @ EASPORTS _ MUT @ Muthead Why is there still no Jadeveon Clowney on the Ultimate Team? No power up, no base card, not even a promotional card. Clowney has been updated upon signing, but has yet to receive a card in-game.",2025-10-13 21:16:30,2025-10-13 21:16:40,235
7602,MaddenNFL,Negative,"@ EAMaddenNFL @ EASPORTS _ MUT @ Muthead Why is there still no Javen Clowney on the Ultimate team. No power, no base card, not even a promo card.",2025-10-13 21:16:30,2025-10-13 21:16:40,145
7602,MaddenNFL,Negative,"@EAMaddenNFL @EASPORTS_MUT<unk> Why is a still no jadeveon Clowney in Ultimate team. No power up, no base card, not named a promo card. Clowney got updated to the titans after signing but has struggled to receive a card in game.",2025-10-13 21:16:30,2025-10-13 21:16:40,228
7602,MaddenNFL,Negative,"@EAMaddenNFL J @EASPORTS_MUT A @Muthead Why and is there still no jadeveon Clowney in an Ultimate team. No power light up, no base card, not even a promo card. Clowney got updated to the titans upon his signing but still has yet to ever receive his a card shot in game.",2025-10-13 21:16:30,2025-10-13 21:16:40,269
7602,MaddenNFL,Negative,"@EAMaddenNFL @EASPORTS_MUT @Muthead The is<unk> still no jadeveon Clowney in Ultimate team. No team up, no promo card, no even a promo card. Clowney got updated to the titans pro signing and will yet really receive a card in game.",2025-10-13 21:16:30,2025-10-13 21:16:40,230
7603,MaddenNFL,Neutral,My boy got the cannon but his accuracy shaky as hell,2025-10-13 21:16:30,2025-10-13 21:16:40,52
7603,MaddenNFL,Neutral,"My boy has the cannon, but his accuracy wobbles like hell",2025-10-13 21:16:30,2025-10-13 21:16:40,57
7603,MaddenNFL,Neutral,"My boy was lucky, but his accuracy faltered like hell",2025-10-13 21:16:30,2025-10-13 21:16:40,53
7603,MaddenNFL,Neutral,My boy got new cannon but his accuracy shaky as hell,2025-10-13 21:16:30,2025-10-13 21:16:40,52
7603,MaddenNFL,Neutral,My boy really got the cannon but his accuracy shaky enough as hell,2025-10-13 21:16:30,2025-10-13 21:16:40,66
7603,MaddenNFL,Neutral,My boy got the jump but his accuracy shaky as hell,2025-10-13 21:16:30,2025-10-13 21:16:40,50
7604,MaddenNFL,Neutral,Wow. It’s the same game. Only difference is that the Titans actually looked dominating for the first time in years .,2025-10-13 21:16:30,2025-10-13 21:16:40,117
7604,MaddenNFL,Neutral,Wow. It's the same game. The only difference is that the Titans looked really dominant for the first time in years.,2025-10-13 21:16:30,2025-10-13 21:16:40,115
7604,MaddenNFL,Neutral,"Wow. It's the same game. The only difference is that for the first time in many years, the Titans looked dominant.",2025-10-13 21:16:30,2025-10-13 21:16:40,114
