ID,Topic,Sentiment,Text,Timestamp,IngestedAt,TextLength
4246,CS-GO,Positive,Cs:Go surf is still so addicting,2025-10-14 08:51:10,2025-10-14 08:51:20,32
4246,CS-GO,Positive,Cs: Go-surfing is still addictive,2025-10-14 08:51:10,2025-10-14 08:51:20,33
4246,CS-GO,Positive,Cs: Go surf is still so additional.,2025-10-14 08:51:10,2025-10-14 08:51:20,35
4246,CS-GO,Positive,Cs:Go surf is still insanely addicting,2025-10-14 08:51:10,2025-10-14 08:51:20,38
4246,CS-GO,Positive,Cs : Go surf is not still so... addicting,2025-10-14 08:51:10,2025-10-14 08:51:20,41
4246,CS-GO,Positive,Cs:Go Games is still so addicting,2025-10-14 08:51:10,2025-10-14 08:51:20,33
4247,CS-GO,Irrelevant,@DraftKings you’re csgo is not updating,2025-10-14 08:51:10,2025-10-14 08:51:20,39
4247,CS-GO,Irrelevant,@ DraftKings you're csgo is not being updated,2025-10-14 08:51:10,2025-10-14 08:51:20,45
4247,CS-GO,Irrelevant,@ DrawKings you csgo don't update,2025-10-14 08:51:10,2025-10-14 08:51:20,33
4247,CS-GO,Irrelevant,@DraftKings you’re csgo is not real,2025-10-14 08:51:10,2025-10-14 08:51:20,35
4247,CS-GO,Irrelevant,With @DraftKings you ’ re csgo is not always updating,2025-10-14 08:51:10,2025-10-14 08:51:20,53
4247,CS-GO,Irrelevant,@DraftKings you’re page is not updating,2025-10-14 08:51:10,2025-10-14 08:51:20,39
4248,CS-GO,Neutral,The people complaining about the OP in @PlayVALORANT never played against the SG in CSGO,2025-10-14 08:51:10,2025-10-14 08:51:20,88
4248,CS-GO,Neutral,The people who complain about the operation in @ PlayVALORANT never played against SG in CSGO,2025-10-14 08:51:10,2025-10-14 08:51:20,93
4248,CS-GO,Neutral,The people complaining about @ PlayVALORANT have never played against a team in CSGO,2025-10-14 08:51:10,2025-10-14 08:51:20,84
4248,CS-GO,Neutral,The people complaining about the OP in @PlayVALORANT who played against the SG in CSGO,2025-10-14 08:51:10,2025-10-14 08:51:20,86
4248,CS-GO,Neutral,The people on complaining about the OP in SC @PlayVALORANT never played against the Strasbourg SG or in CSGO,2025-10-14 08:51:10,2025-10-14 08:51:20,108
4248,CS-GO,Neutral,The person complaining about the OP in @PlayVALORANT never went against the SG through CSGO,2025-10-14 08:51:10,2025-10-14 08:51:20,91
4249,CS-GO,Positive,I consider csgo as the best competitive shooter ever made and the best esport,2025-10-14 08:51:10,2025-10-14 08:51:20,77
4249,CS-GO,Positive,I think csgo is the best competitive shooter ever made and the best sport,2025-10-14 08:51:10,2025-10-14 08:51:20,73
4249,CS-GO,Positive,I consider csgo the best competitive shooter ever made and the best sport,2025-10-14 08:51:10,2025-10-14 08:51:20,73
4249,CS-GO,Positive,I consider csgo as the best competitive shooter ever conceived and the best esport,2025-10-14 08:51:10,2025-10-14 08:51:20,82
4249,CS-GO,Positive,I consider this csgo as the best competitive shooter ever made and the 11th best esport,2025-10-14 08:51:10,2025-10-14 08:51:20,87
4249,CS-GO,Positive,I consider csgo as the finest competitive shooter ever made and its best esport,2025-10-14 08:51:10,2025-10-14 08:51:20,79
4250,CS-GO,Positive,nice,2025-10-14 08:51:10,2025-10-14 08:51:20,4
4250,CS-GO,Positive,nan,2025-10-14 08:51:10,2025-10-14 08:51:20,3
4250,CS-GO,Positive,nice,2025-10-14 08:51:10,2025-10-14 08:51:20,4
4250,CS-GO,Positive,nice,2025-10-14 08:51:10,2025-10-14 08:51:20,4
4250,CS-GO,Positive,be nice,2025-10-14 08:51:10,2025-10-14 08:51:20,7
4250,CS-GO,Positive,<unk>,2025-10-14 08:51:10,2025-10-14 08:51:20,5
4251,CS-GO,Positive,So I meme about how much of a rager of a was in CSGO... Well fuck valorant is bringing back old memories...,2025-10-14 08:51:10,2025-10-14 08:51:20,107
4251,CS-GO,Positive,"So I remember how much anger there was in CSGO... Well, damn, Valorant brings back old memories...",2025-10-14 08:51:10,2025-10-14 08:51:20,98
4251,CS-GO,Positive,So I meme about how much rager was in CSGO... Well fuck the valiant brings back old memories...,2025-10-14 08:51:10,2025-10-14 08:51:20,95
4251,CS-GO,Positive,So A meme about how much sex a rager of a was in CSGO... Well fuck valorant is bringing back old memories...,2025-10-14 08:51:10,2025-10-14 08:51:20,108
4251,CS-GO,Positive,So I meme it about how much of each a red rager of a was in a CSGO... Well fuck valorant is about bringing back great old memories...,2025-10-14 08:51:10,2025-10-14 08:51:20,133
4251,CS-GO,Positive,So I meme about how much of a bad of a was it CSGO... Well this valorant is bringing his old shit...,2025-10-14 08:51:10,2025-10-14 08:51:20,100
4252,CS-GO,Neutral,Finally CSGO but its just a cringy commentary with bad gameplay! Channel... youtu.be/3ZkuVKMpSFc via @YouTube .,2025-10-14 08:51:10,2025-10-14 08:51:20,113
4252,CS-GO,Neutral,"Finally CSGO, but it's just a cryptic comment with poor gameplay! Channel... youtu.be / 3ZkuVKMpSFc via @ YouTube.",2025-10-14 08:51:10,2025-10-14 08:51:20,114
4252,CS-GO,Neutral,"Finally CSGO, but it's just a cringeworthy comment with a bad gameplay! Channel... youtu.be / 3ZVKMPSFc via @ YouTube.",2025-10-14 08:51:10,2025-10-14 08:51:20,118
4252,CS-GO,Neutral,Finally CSGO but its just a bad commentary about bad gameplay! Channel... youtu.be/3ZkuVKMpSFc via BBC.,2025-10-14 08:51:10,2025-10-14 08:51:20,103
4252,CS-GO,Neutral,2 Finally CSGO but there its just a cringy commentary game with a bad gameplay! History Channel... youtu. to be / to 3ZkuVKMpSFc was via @YouTube.,2025-10-14 08:51:10,2025-10-14 08:51:20,146
4252,CS-GO,Neutral,Finally CSGO doing really just just terrible commentary with bad grammar! please... youtu.be/3ZkuVKMpSFc via @YouTube.,2025-10-14 08:51:10,2025-10-14 08:51:20,118
4253,CS-GO,Irrelevant,"Another project done and dusted, check it out. It’s a csgo montage.",2025-10-14 08:51:10,2025-10-14 08:51:20,67
4253,CS-GO,Irrelevant,"Another project finished and dusted, check it out. It is a Csgo assembly.",2025-10-14 08:51:10,2025-10-14 08:51:20,73
4253,CS-GO,Irrelevant,"Another project, done and dusted, check it out. It is a csgo installation.",2025-10-14 08:51:10,2025-10-14 08:51:20,74
4253,CS-GO,Irrelevant,"Another project done and dusted, check it out. It’s long solid montage.",2025-10-14 08:51:10,2025-10-14 08:51:20,71
4253,CS-GO,Irrelevant,"Another major project done and dusted, check it some out. It really ’ s a csgo of montage.",2025-10-14 08:51:10,2025-10-14 08:51:20,90
4253,CS-GO,Irrelevant,"new movie done and on, check it out. It’s a csgo montage.",2025-10-14 08:51:10,2025-10-14 08:51:20,57
4254,CS-GO,Positive,Crazy - games over 10 years old and expanding.... Black Ops 4 died in 5 months.,2025-10-14 08:51:10,2025-10-14 08:51:20,79
4254,CS-GO,Positive,Crazy - Games over 10 years old and expanding.... Black Ops 4 has died within 5 months.,2025-10-14 08:51:10,2025-10-14 08:51:20,87
4254,CS-GO,Positive,Black Ops 4 died 5 months later.,2025-10-14 08:51:10,2025-10-14 08:51:20,32
4254,CS-GO,Positive,Crazy - games over 10 years old and expanding.... Black Ops 4 died for 5 months.,2025-10-14 08:51:10,2025-10-14 08:51:20,80
4254,CS-GO,Positive,Crazy - games over 10 years old and now expanding.... than Black Ops 4 died in almost 5 different months.,2025-10-14 08:51:10,2025-10-14 08:51:20,105
4254,CS-GO,Positive,Crazy - games over 10 games old and now.... Black Ops 4 died in 18 months.,2025-10-14 08:51:10,2025-10-14 08:51:20,74
4255,CS-GO,Neutral,@CosplayFhey is streaming CS:GO! Come hang and have a good laugh!,2025-10-14 08:51:10,2025-10-14 08:51:20,65
4255,CS-GO,Neutral,@ CosplayFhey streams CS: GO! Come hang out and have a good laugh!,2025-10-14 08:51:10,2025-10-14 08:51:20,66
4255,CS-GO,Neutral,@ CosplayFahey is streaming CS: GO! Come hang and have a good laugh!,2025-10-14 08:51:10,2025-10-14 08:51:20,68
4255,CS-GO,Neutral,@CosplayFhey is streaming I:GO! Come hang and have a good laugh!,2025-10-14 08:51:10,2025-10-14 08:51:20,64
4255,CS-GO,Neutral,On @CosplayFhey is streaming CS : GO! and Come hang and have a pretty good laugh!,2025-10-14 08:51:10,2025-10-14 08:51:20,81
4255,CS-GO,Neutral,@CosplayFhey is going CS:GO! Come hang and have you good laugh!,2025-10-14 08:51:10,2025-10-14 08:51:20,63
4256,CS-GO,Irrelevant,"[ . . After a long night for all involved due to seeding issues, we finish the night 1 - 1 .  GG!. . 16 - 8  Notts Freshers/@UoNGameSoc . 4 -16   Manchester Hive/@UoMEsports . . Thank you to @Antpoolio for his patience :) pic.twitter.com/8AaWea4OT6",2025-10-14 08:51:10,2025-10-14 08:51:20,248
4256,CS-GO,Irrelevant,[.. After a long night for all concerned due to seeding problems we finish the night 1 - 1st GG!.. 16 - 8 Notts Freshers / @ UoNGameSoc. 4 -16 Manchester Hive / @ UoMEsports.. Thanks to @ Antpoolio for his patience:) pic.twitter.com / 8AaWea4OT6,2025-10-14 08:51:10,2025-10-14 08:51:20,245
4256,CS-GO,Irrelevant,"[.. After a long night for all participants due to planting problems, we end the night 1 - 1. GG!... 16 - 8 Notts Freshers / @ UoNGameSoc. 4 -16 Manchester Hive / @ UoMEsports... Thanks @ Bespoolio for his patience:) pic.facebook.com / 8AaWea46",2025-10-14 08:51:10,2025-10-14 08:51:20,244
4256,CS-GO,Irrelevant,"[ . . After a long night for all involved due to seeding issues, we finish the night 1 - 1 .  GG!. . 16 - 8  Notts Freshers/RhandlerR . 4 -16   Manchester Hive/RhandlerR . . Thank you to RhandlerR for his patience :) pic.twitter.com/8AaWea4OT6",2025-10-14 08:51:10,2025-10-14 08:51:20,243
4256,CS-GO,Irrelevant,"and [ . . After a long night for all involved due to seeding issues, we finish the night 1 - 1 .  GG!. . 16 - 8  Notts Freshers/RhandlerR . 4 -16   Manchester Hive/RhandlerR . . Thank you to RhandlerR for his patience :) pic.twitter.com/8AaWea4OT6",2025-10-14 08:51:10,2025-10-14 08:51:20,247
4256,CS-GO,Irrelevant,it,2025-10-14 08:51:10,2025-10-14 08:51:20,2
4257,CS-GO,Irrelevant,"This video is actually iconic, worth the watch",2025-10-14 08:51:10,2025-10-14 08:51:20,46
4257,CS-GO,Irrelevant,This video is actually an icon worth watching,2025-10-14 08:51:10,2025-10-14 08:51:20,45
4257,CS-GO,Irrelevant,"This video is actually iconic, worth watching",2025-10-14 08:51:10,2025-10-14 08:51:20,45
4257,CS-GO,Irrelevant,"This video is actually iconic, worth another watch",2025-10-14 08:51:10,2025-10-14 08:51:20,50
4257,CS-GO,Irrelevant,"This video is actually iconic, but worth the watch",2025-10-14 08:51:10,2025-10-14 08:51:20,50
4257,CS-GO,Irrelevant,"This video is completely iconic, worth the watch",2025-10-14 08:51:10,2025-10-14 08:51:20,48
4258,CS-GO,Irrelevant,CSGO Except im in discord with a bunch of shit going on  twitch.tv/koalapears,2025-10-14 08:51:10,2025-10-14 08:51:20,77
4258,CS-GO,Irrelevant,CSGO Except at odds with a pile of shit running on twitch.tv / koalapears,2025-10-14 08:51:10,2025-10-14 08:51:20,73
4258,CS-GO,Irrelevant,CSGO Except im in disorder with a bunch of shit going on tch.tv / koalapears,2025-10-14 08:51:10,2025-10-14 08:51:20,76
4258,CS-GO,Irrelevant,CSGO Except im in discord with a bunch of shit going on  twitch.tv/koalapears,2025-10-14 08:51:10,2025-10-14 08:51:20,77
4258,CS-GO,Irrelevant,The CSGO Except im in discord with a bunch of shit going on  twitch.tv/koalapears,2025-10-14 08:51:10,2025-10-14 08:51:20,81
4258,CS-GO,Irrelevant,more,2025-10-14 08:51:10,2025-10-14 08:51:20,4
4259,CS-GO,Irrelevant,"that's it. I don't care what u say, I'm the best cs-go player EVER. here's a clip of me dyeing pic.twitter.com/Z0jXT6OTyx",2025-10-14 08:51:10,2025-10-14 08:51:20,121
4259,CS-GO,Irrelevant,"That's it. I don't care what you say, I'm the best CS Go player ever. Here's a clip of me coloring pic.twitter.com / Z0jXT6OTyx",2025-10-14 08:51:10,2025-10-14 08:51:20,127
4259,CS-GO,Irrelevant,Here's a clip of me dancing on pic.facebook.com / Z0jXT6OTyx,2025-10-14 08:51:10,2025-10-14 08:51:20,60
4259,CS-GO,Irrelevant,"that's it. I don't care what u say, I'm the best cs-go player EVER. here's a clip of me dyeing pic.twitter.com/Z0jXT6OTyx",2025-10-14 08:51:10,2025-10-14 08:51:20,121
