ID,Topic,Sentiment,Text,Timestamp,IngestedAt,TextLength
4512,Google,Negative,"I thought Google had told its people to work from home... You know, @ Google never gave me a courtesy call because I applied for multiple roles, but I think they thought that role was a good \"culture fit.\"",2025-10-14 20:44:20,2025-10-14 20:44:30,205
4512,Google,Negative,"I thought Google told its people to work from home. You know, @ Google never even asked me to apply for a few roles, but I guess they thought this fella was a good \"culture.\"",2025-10-14 20:44:20,2025-10-14 20:44:30,174
4512,Google,Negative,"I thought Google told its people should work from home... You know, @Google never even gave Americans one courtesy call for applying to top roles, but I guess they thought this fella was a good \"culture fit.\"",2025-10-14 20:44:20,2025-10-14 20:44:30,208
4512,Google,Negative,"I thought stupid Google told its people to work from home... and You know, @Google never even fully gave me a courtesy cell call for applying to multiple government roles, so but then I would guess they thought selling this fella was a good \" culture fit. \"",2025-10-14 20:44:20,2025-10-14 20:44:30,257
4512,Google,Negative,"I thought Google told its people to work from home... You know, @Google never even gave me a courtesy feedback before applying to multiple roles, or I guess they said home format was their good \"culture fit.\"",2025-10-14 20:44:20,2025-10-14 20:44:30,208
4513,Google,Neutral,"A truly great point.  Gaming is the \"show off\" tech for what your servers can do.  As such, one way to look at the MS/Google/Amazon offerings is as marketing for enterprise as much as anything else.",2025-10-14 20:44:20,2025-10-14 20:44:30,198
4513,Google,Neutral,"A really great point. Gaming is the \"show-off\" technology for what your servers can do, so one way to view the MS / Google / Amazon offerings is marketing to businesses as much as anything else.",2025-10-14 20:44:20,2025-10-14 20:44:30,194
4513,Google,Neutral,"As such, one way to look at MS / Google / Amazon's capabilities is as much marketing to the enterprise as anything else.",2025-10-14 20:44:20,2025-10-14 20:44:30,120
4513,Google,Neutral,"A really great point.  Gaming is the \"show off\" tech for hell your servers can do.  As such, one comparison to look at recent MS/Google/Amazon offerings is as marketing for enterprise as much as anything else.",2025-10-14 20:44:20,2025-10-14 20:44:30,209
4513,Google,Neutral,"A truly great point. Gaming is the \" major show off \" tech for what your servers can do. 5 As such, one way in to look further at where the MS / Google / Amazon offerings truly is as marketing for enterprise coverage as great much as anything here else.",2025-10-14 20:44:20,2025-10-14 20:44:30,253
4513,Google,Neutral,"A truly incredible game. Gaming is the \"show off\" tech for what your servers can do. As marketing, one way people look at those MS/Google/Amazon offerings qualifies as marketing for enterprise as much as anything consumer.",2025-10-14 20:44:20,2025-10-14 20:44:30,222
4514,Google,Neutral,“Android Becomes Basically Unusable If You Turn Off All of Google’s Tracking” by Eric Ravenscraft link.medium.com/DztxZtX2c3,2025-10-14 20:44:20,2025-10-14 20:44:30,124
4514,Google,Neutral,"\"Android basically becomes useless if you turn off all of Google's tracking\" by Eric Ravenscraft link.medium.com / DztxZtX2c3",2025-10-14 20:44:20,2025-10-14 20:44:30,125
4514,Google,Neutral,"\"Android Becomes the Unusable If You Turn Off All of Google's Tracking\" by Eric Ravenscraft link.medium.com / DztxZtX2c3",2025-10-14 20:44:20,2025-10-14 20:44:30,120
